pattern,numerator,denominator,power,time frame,occurred
"(2, 3, 1)",267.0,392.0,0.022661891982398884,240,392.0
"(2, 3, 1)",271.0,392.0,0.007544427270813462,300,392.0
"(2, 3, 1)",250.0,366.0,0.022158556358895243,2880,392.0
"(2, 3, 4)",32.0,37.0,0.0011935863631343505,1440,37.0
"(2, 3, 5)",294.0,429.0,0.011307112304791424,240,429.0
"(2, 3, 5)",299.0,429.0,0.0026074317230094764,300,429.0
"(2, 3, 5)",289.0,429.0,0.03840796612868341,1440,429.0
"(2, 3, 5)",276.0,403.0,0.014291371813367313,2880,429.0
"(2, 4, 2)",1.0,11.0,0.03247577593790316,1,11.0
"(2, 4, 2)",10.0,11.0,0.03247577593790317,1440,11.0
"(2, 4, 3)",1.0,11.0,0.03247577593790316,1,11.0
"(2, 4, 3)",10.0,11.0,0.03247577593790317,1440,11.0
"(2, 4, 4)",27.0,31.0,0.0022518089080906098,1440,31.0
"(2, 4, 5)",27.0,31.0,0.0022518089080906098,1440,31.0
"(2, 4, 6)",33.0,42.0,0.019922333750760003,300,42.0
"(2, 4, 6)",37.0,42.0,0.00022316144149583621,1440,42.0
"(2, 4, 7)",33.0,42.0,0.019922333750760003,300,42.0
"(2, 4, 7)",37.0,42.0,0.00022316144149583621,1440,42.0
"(2, 5, 2)",72.0,97.0,0.012144725304467332,300,97.0
"(2, 5, 3)",198.0,290.0,0.03803421952711851,240,290.0
"(2, 5, 3)",205.0,290.0,0.004029400892060331,300,290.0
"(2, 5, 3)",187.0,273.0,0.036135128838366,2880,290.0
"(2, 5, 4)",27.0,31.0,0.0022518089080906098,1440,31.0
"(2, 5, 5)",156.0,224.0,0.023476313381129738,240,224.0
"(2, 5, 5)",157.0,224.0,0.016616818862154967,300,224.0
"(2, 5, 5)",145.0,210.0,0.04108276742100802,2880,224.0
"(2, 5, 6)",96.0,128.0,0.0026003409621102574,300,128.0
"(2, 5, 6)",91.0,128.0,0.03325537549296093,1440,128.0
"(2, 5, 6)",88.0,125.0,0.049834235338976234,2880,128.0
"(2, 5, 7)",221.0,321.0,0.01848779534336667,240,321.0
"(2, 5, 7)",229.0,321.0,0.0011800382308162914,300,321.0
"(2, 5, 7)",210.0,304.0,0.017237404668786788,2880,321.0
"(2, 6, 1)",138.0,199.0,0.03752965772958374,300,199.0
"(2, 6, 4)",50.0,68.0,0.0407404805409485,240,68.0
"(2, 6, 4)",52.0,68.0,0.011509714038211343,300,68.0
"(2, 6, 4)",59.0,68.0,1.0501205408253384e-05,1440,68.0
"(2, 6, 5)",184.0,267.0,0.027365648689286655,240,267.0
"(2, 6, 5)",190.0,267.0,0.003410294951032659,300,267.0
"(2, 6, 5)",190.0,267.0,0.003410294951032659,1440,267.0
"(2, 6, 5)",177.0,255.0,0.020422883838428448,2880,267.0
"(2, 7, 1)",267.0,392.0,0.022661891982398884,240,392.0
"(2, 7, 1)",271.0,392.0,0.007544427270813462,300,392.0
"(2, 7, 1)",250.0,366.0,0.022158556358895243,2880,392.0
"(2, 7, 4)",50.0,68.0,0.0407404805409485,240,68.0
"(2, 7, 4)",52.0,68.0,0.011509714038211343,300,68.0
"(2, 7, 4)",59.0,68.0,1.0501205408253384e-05,1440,68.0
"(2, 7, 5)",317.0,460.0,0.005605379914295104,240,460.0
"(2, 7, 5)",323.0,460.0,0.0008658545751263587,300,460.0
"(2, 7, 5)",316.0,460.0,0.007404321923753485,1440,460.0
"(2, 7, 5)",299.0,434.0,0.00706948079447753,2880,460.0
"(3, 1, 2)",192.0,279.0,0.026764832249409076,180,280.0
"(3, 1, 2)",193.0,279.0,0.01980499247361707,240,280.0
"(3, 1, 2)",199.0,279.0,0.0023548789609811422,300,280.0
"(3, 1, 2)",183.0,263.0,0.016319129262413357,2880,280.0
"(3, 1, 6)",192.0,279.0,0.026764832249409076,180,280.0
"(3, 1, 6)",193.0,279.0,0.01980499247361707,240,280.0
"(3, 1, 6)",199.0,279.0,0.0023548789609811422,300,280.0
"(3, 1, 6)",183.0,263.0,0.016319129262413357,2880,280.0
"(3, 2, 1)",192.0,279.0,0.026764832249409076,240,279.0
"(3, 2, 1)",197.0,279.0,0.005099351159861629,300,279.0
"(3, 2, 1)",180.0,262.0,0.03364286169745629,2880,279.0
"(3, 2, 4)",32.0,37.0,0.0011935863631343505,1440,37.0
"(3, 2, 5)",219.0,316.0,0.012486740968751535,240,316.0
"(3, 2, 5)",225.0,316.0,0.0015179060828120912,300,316.0
"(3, 2, 5)",214.0,316.0,0.04991402089310223,1440,316.0
"(3, 2, 5)",206.0,299.0,0.021203621420948598,2880,316.0
"(3, 3, 4)",32.0,37.0,0.0011935863631343505,1440,37.0
"(3, 4, 2)",1.0,11.0,0.03247577593790316,1,11.0
"(3, 4, 2)",10.0,11.0,0.03247577593790317,1440,11.0
"(3, 4, 3)",1.0,11.0,0.03247577593790316,1,11.0
"(3, 4, 3)",10.0,11.0,0.03247577593790317,1440,11.0
"(3, 4, 4)",27.0,31.0,0.0022518089080906098,1440,31.0
"(3, 4, 5)",27.0,31.0,0.0022518089080906098,1440,31.0
"(3, 4, 6)",33.0,42.0,0.019922333750760003,300,42.0
"(3, 4, 6)",37.0,42.0,0.00022316144149583621,1440,42.0
"(3, 4, 7)",33.0,42.0,0.019922333750760003,300,42.0
"(3, 4, 7)",37.0,42.0,0.00022316144149583621,1440,42.0
"(3, 5, 2)",198.0,290.0,0.03803421952711851,180,291.0
"(3, 5, 2)",200.0,290.0,0.021538476519980348,240,291.0
"(3, 5, 2)",208.0,290.0,0.0012282978476966723,300,291.0
"(3, 5, 2)",190.0,274.0,0.017964037547077805,2880,291.0
"(3, 5, 4)",27.0,31.0,0.0022518089080906098,1440,31.0
"(3, 5, 6)",223.0,321.0,0.010077789709982259,240,322.0
"(3, 5, 6)",232.0,321.0,0.00033393338307543456,300,322.0
"(3, 5, 6)",219.0,321.0,0.03219872827156204,1440,322.0
"(3, 5, 6)",213.0,305.0,0.008204906118115841,2880,322.0
"(3, 6, 1)",192.0,279.0,0.026764832249409076,240,279.0
"(3, 6, 1)",197.0,279.0,0.005099351159861629,300,279.0
"(3, 6, 1)",180.0,262.0,0.03364286169745629,2880,279.0
"(3, 6, 4)",50.0,68.0,0.0407404805409485,240,68.0
"(3, 6, 4)",52.0,68.0,0.011509714038211343,300,68.0
"(3, 6, 4)",59.0,68.0,1.0501205408253384e-05,1440,68.0
"(3, 6, 5)",242.0,347.0,0.005784780657835859,240,347.0
"(3, 6, 5)",249.0,347.0,0.00043163307106617064,300,347.0
"(3, 6, 5)",241.0,347.0,0.00796436507948253,1440,347.0
"(3, 6, 5)",229.0,330.0,0.009985395779100664,2880,347.0
"(3, 7, 4)",50.0,68.0,0.0407404805409485,240,68.0
"(3, 7, 4)",52.0,68.0,0.011509714038211343,300,68.0
"(3, 7, 4)",59.0,68.0,1.0501205408253384e-05,1440,68.0
"(4, 2, 2)",30.0,37.0,0.011846990559814655,1440,37.0
"(4, 2, 3)",30.0,37.0,0.011846990559814655,1440,37.0
"(4, 2, 6)",32.0,42.0,0.043291340129779414,300,42.0
"(4, 2, 6)",35.0,42.0,0.0028719124579642376,1440,42.0
"(4, 2, 7)",32.0,42.0,0.043291340129779414,300,42.0
"(4, 2, 7)",35.0,42.0,0.0028719124579642376,1440,42.0
"(4, 3, 2)",30.0,37.0,0.011846990559814655,1440,37.0
"(4, 3, 3)",30.0,37.0,0.011846990559814655,1440,37.0
"(4, 3, 6)",32.0,42.0,0.043291340129779414,300,42.0
"(4, 3, 6)",35.0,42.0,0.0028719124579642376,1440,42.0
"(4, 3, 7)",32.0,42.0,0.043291340129779414,300,42.0
"(4, 3, 7)",35.0,42.0,0.0028719124579642376,1440,42.0
"(4, 4, 2)",25.0,31.0,0.022919534266053455,1440,31.0
"(4, 4, 3)",25.0,31.0,0.022919534266053455,1440,31.0
"(4, 5, 2)",25.0,31.0,0.022919534266053455,1440,31.0
"(4, 5, 3)",25.0,31.0,0.022919534266053455,1440,31.0
"(4, 6, 2)",55.0,68.0,0.0009858492127013598,1440,68.0
"(4, 6, 3)",55.0,68.0,0.0009858492127013598,1440,68.0
"(4, 7, 2)",55.0,68.0,0.0009858492127013598,1440,68.0
"(4, 7, 3)",55.0,68.0,0.0009858492127013598,1440,68.0
"(5, 1, 2)",135.0,193.0,0.02680291985918897,240,194.0
"(5, 1, 2)",136.0,193.0,0.01859047297407458,300,194.0
"(5, 1, 2)",125.0,180.0,0.04292943978326744,2880,194.0
"(5, 1, 6)",135.0,193.0,0.02680291985918897,240,194.0
"(5, 1, 6)",136.0,193.0,0.01859047297407458,300,194.0
"(5, 1, 6)",125.0,180.0,0.04292943978326744,2880,194.0
"(5, 2, 1)",58.0,80.0,0.044505713502615486,240,80.0
"(5, 2, 1)",59.0,80.0,0.026035286032954946,300,80.0
