pattern,numerator,denominator,power,time frame,occurred
"(1, 5, 5)",21.0,21.0,4.178906403852619e-05,30,25.0
"(1, 5, 7)",21.0,24.0,0.006011893552812232,15,28.0
"(1, 5, 7)",21.0,24.0,0.006011893552812232,20,28.0
"(1, 5, 7)",24.0,24.0,1.056665457173542e-05,30,28.0
"(1, 7, 1)",20.0,23.0,0.00845540133136828,15,27.0
"(1, 7, 1)",20.0,23.0,0.00845540133136828,20,27.0
"(1, 7, 1)",23.0,23.0,1.6710120546315935e-05,30,27.0
"(1, 7, 3)",24.0,27.0,0.00210777654265312,15,31.0
"(1, 7, 3)",24.0,27.0,0.00210777654265312,20,31.0
"(1, 7, 3)",27.0,27.0,2.6718405120410535e-06,30,31.0
"(1, 7, 5)",20.0,23.0,0.00845540133136828,15,27.0
"(1, 7, 5)",20.0,23.0,0.00845540133136828,20,27.0
"(1, 7, 5)",23.0,23.0,1.6710120546315935e-05,30,27.0
"(1, 7, 7)",24.0,27.0,0.00210777654265312,15,31.0
"(1, 7, 7)",24.0,27.0,0.00210777654265312,20,31.0
"(1, 7, 7)",27.0,27.0,2.6718405120410535e-06,30,31.0
"(2, 2, 6)",1.0,11.0,0.03247577593790316,30,20.0
"(2, 3, 6)",1.0,11.0,0.03247577593790316,30,20.0
"(2, 6, 2)",1.0,11.0,0.03247577593790316,30,19.0
"(2, 6, 4)",0.0,8.0,0.016043844452498648,15,8.0
"(2, 6, 4)",0.0,7.0,0.025232054368863263,20,8.0
"(2, 6, 5)",0.0,9.0,0.010177808708356249,15,10.0
"(2, 6, 5)",0.0,8.0,0.016043844452498648,20,10.0
"(2, 6, 6)",1.0,15.0,0.006730628378082985,30,27.0
"(2, 6, 7)",2.0,16.0,0.023481460072180004,30,29.0
"(2, 7, 2)",1.0,11.0,0.03247577593790316,30,19.0
"(2, 7, 4)",0.0,8.0,0.016043844452498648,15,8.0
"(2, 7, 4)",0.0,7.0,0.025232054368863263,20,8.0
"(2, 7, 6)",1.0,15.0,0.006730628378082985,30,27.0
"(3, 1, 1)",21.0,24.0,0.006011893552812232,15,29.0
"(3, 1, 1)",21.0,24.0,0.006011893552812232,20,29.0
"(3, 1, 1)",24.0,24.0,1.056665457173542e-05,30,29.0
"(3, 1, 3)",24.0,27.0,0.00210777654265312,15,32.0
"(3, 1, 3)",24.0,27.0,0.00210777654265312,20,32.0
"(3, 1, 3)",27.0,27.0,2.6718405120410535e-06,30,32.0
"(3, 1, 5)",21.0,24.0,0.006011893552812232,15,29.0
"(3, 1, 5)",21.0,24.0,0.006011893552812232,20,29.0
"(3, 1, 5)",24.0,24.0,1.056665457173542e-05,30,29.0
"(3, 1, 7)",24.0,27.0,0.00210777654265312,15,32.0
"(3, 1, 7)",24.0,27.0,0.00210777654265312,20,32.0
"(3, 1, 7)",27.0,27.0,2.6718405120410535e-06,30,32.0
"(3, 3, 1)",23.0,27.0,0.008358557521513427,15,33.0
"(3, 3, 1)",23.0,27.0,0.008358557521513427,20,33.0
"(3, 3, 1)",27.0,27.0,2.6718405120410535e-06,30,33.0
"(3, 3, 3)",33.0,41.0,0.010574825769393233,15,54.0
"(3, 3, 3)",32.0,40.0,0.013742431618175463,30,54.0
"(3, 3, 5)",27.0,29.0,0.00017680043967313957,30,36.0
"(3, 3, 7)",32.0,42.0,0.043291340129779414,30,57.0
"(3, 5, 1)",21.0,24.0,0.006011893552812232,15,29.0
"(3, 5, 1)",21.0,24.0,0.006011893552812232,20,29.0
"(3, 5, 1)",24.0,24.0,1.056665457173542e-05,30,29.0
"(3, 5, 3)",26.0,29.0,0.0010292759196140653,15,34.0
"(3, 5, 3)",25.0,29.0,0.0043747742960474146,20,34.0
"(3, 5, 3)",27.0,29.0,0.00017680043967313957,30,34.0
"(3, 5, 5)",24.0,26.0,0.0005718699863668857,30,34.0
"(3, 5, 7)",27.0,31.0,0.0022518089080906098,30,39.0
"(3, 6, 4)",0.0,8.0,0.016043844452498648,15,8.0
"(3, 6, 4)",0.0,7.0,0.025232054368863263,20,8.0
"(3, 6, 6)",2.0,16.0,0.023481460072180004,30,28.0
"(3, 7, 1)",23.0,27.0,0.008358557521513427,15,33.0
"(3, 7, 1)",23.0,27.0,0.008358557521513427,20,33.0
"(3, 7, 1)",27.0,27.0,2.6718405120410535e-06,30,33.0
"(3, 7, 3)",35.0,43.0,0.006178201176748357,15,56.0
"(3, 7, 3)",32.0,42.0,0.043291340129779414,30,56.0
"(3, 7, 4)",0.0,8.0,0.016043844452498648,15,8.0
"(3, 7, 4)",0.0,7.0,0.025232054368863263,20,8.0
"(3, 7, 5)",27.0,31.0,0.0022518089080906098,30,41.0
"(4, 4, 2)",6.0,6.0,0.03952199104714706,1,6.0
"(4, 4, 3)",6.0,6.0,0.03952199104714706,1,6.0
"(4, 4, 4)",2.0,20.0,0.005563636611966738,5,20.0
"(4, 4, 4)",1.0,20.0,0.0008729293960723858,10,20.0
"(4, 4, 4)",0.0,20.0,6.608502560386678e-05,15,20.0
"(4, 4, 4)",0.0,16.0,0.00041327091798290647,20,20.0
"(4, 4, 4)",0.0,14.0,0.0010333215625969077,30,20.0
"(4, 4, 5)",2.0,20.0,0.005563636611966738,5,20.0
"(4, 4, 5)",1.0,20.0,0.0008729293960723858,10,20.0
"(4, 4, 5)",0.0,20.0,6.608502560386678e-05,15,20.0
"(4, 4, 5)",0.0,16.0,0.00041327091798290647,20,20.0
"(4, 4, 5)",0.0,14.0,0.0010333215625969077,30,20.0
"(4, 4, 6)",5.0,26.0,0.03413193866787481,5,26.0
"(4, 4, 6)",3.0,26.0,0.0030007452539188733,10,26.0
"(4, 4, 6)",0.0,25.0,6.681827637683693e-06,15,26.0
"(4, 4, 6)",1.0,21.0,0.000576300218476019,20,26.0
"(4, 4, 6)",0.0,17.0,0.0002613427077912203,30,26.0
"(4, 4, 7)",5.0,26.0,0.03413193866787481,5,26.0
"(4, 4, 7)",3.0,26.0,0.0030007452539188733,10,26.0
"(4, 4, 7)",0.0,25.0,6.681827637683693e-06,15,26.0
"(4, 4, 7)",1.0,21.0,0.000576300218476019,20,26.0
"(4, 4, 7)",0.0,17.0,0.0002613427077912203,30,26.0
"(4, 5, 2)",6.0,6.0,0.03952199104714706,1,6.0
"(4, 5, 3)",6.0,6.0,0.03952199104714706,1,6.0
"(4, 5, 4)",2.0,20.0,0.005563636611966738,5,20.0
"(4, 5, 4)",1.0,20.0,0.0008729293960723858,10,20.0
"(4, 5, 4)",0.0,20.0,6.608502560386678e-05,15,20.0
"(4, 5, 4)",0.0,16.0,0.00041327091798290647,20,20.0
"(4, 5, 4)",0.0,14.0,0.0010333215625969077,30,20.0
"(4, 5, 5)",2.0,20.0,0.005563636611966738,5,20.0
"(4, 5, 5)",1.0,20.0,0.0008729293960723858,10,20.0
"(4, 5, 5)",0.0,20.0,6.608502560386678e-05,15,20.0
"(4, 5, 5)",0.0,16.0,0.00041327091798290647,20,20.0
"(4, 5, 5)",0.0,14.0,0.0010333215625969077,30,20.0
"(4, 5, 6)",5.0,26.0,0.03413193866787481,5,26.0
"(4, 5, 6)",3.0,26.0,0.0030007452539188733,10,26.0
"(4, 5, 6)",0.0,25.0,6.681827637683693e-06,15,26.0
"(4, 5, 6)",1.0,21.0,0.000576300218476019,20,26.0
"(4, 5, 6)",0.0,17.0,0.0002613427077912203,30,26.0
"(4, 5, 7)",5.0,26.0,0.03413193866787481,5,26.0
"(4, 5, 7)",3.0,26.0,0.0030007452539188733,10,26.0
"(4, 5, 7)",0.0,25.0,6.681827637683693e-06,15,26.0
"(4, 5, 7)",1.0,21.0,0.000576300218476019,20,26.0
"(4, 5, 7)",0.0,17.0,0.0002613427077912203,30,26.0
"(4, 6, 4)",2.0,24.0,0.0012356935903061225,5,24.0
"(4, 6, 4)",2.0,24.0,0.0012356935903061225,10,24.0
"(4, 6, 4)",0.0,24.0,1.056665457173542e-05,15,24.0
"(4, 6, 4)",0.0,20.0,6.608502560386678e-05,20,24.0
"(4, 6, 4)",0.0,17.0,0.0002613427077912203,30,24.0
"(4, 6, 5)",2.0,24.0,0.0012356935903061225,5,24.0
"(4, 6, 5)",2.0,24.0,0.0012356935903061225,10,24.0
"(4, 6, 5)",0.0,24.0,1.056665457173542e-05,15,24.0
"(4, 6, 5)",0.0,20.0,6.608502560386678e-05,20,24.0
"(4, 6, 5)",0.0,17.0,0.0002613427077912203,30,24.0
"(4, 6, 6)",6.0,34.0,0.009911189361897391,5,34.0
"(4, 6, 6)",6.0,34.0,0.009911189361897391,10,34.0
"(4, 6, 6)",1.0,32.0,5.453241439168198e-06,15,34.0
"(4, 6, 6)",2.0,28.0,0.00026204798766723235,20,34.0
"(4, 6, 6)",0.0,22.0,2.6425387475462698e-05,30,34.0
"(4, 6, 7)",6.0,34.0,0.009911189361897391,5,34.0
"(4, 6, 7)",6.0,34.0,0.009911189361897391,10,34.0
"(4, 6, 7)",1.0,32.0,5.453241439168198e-06,15,34.0
"(4, 6, 7)",2.0,28.0,0.00026204798766723235,20,34.0
"(4, 6, 7)",0.0,22.0,2.6425387475462698e-05,30,34.0
"(4, 7, 4)",2.0,24.0,0.0012356935903061225,5,24.0
"(4, 7, 4)",2.0,24.0,0.0012356935903061225,10,24.0
"(4, 7, 4)",0.0,24.0,1.056665457173542e-05,15,24.0
"(4, 7, 4)",0.0,20.0,6.608502560386678e-05,20,24.0
"(4, 7, 4)",0.0,17.0,0.0002613427077912203,30,24.0
"(4, 7, 5)",2.0,24.0,0.0012356935903061225,5,24.0
"(4, 7, 5)",2.0,24.0,0.0012356935903061225,10,24.0
"(4, 7, 5)",0.0,24.0,1.056665457173542e-05,15,24.0
"(4, 7, 5)",0.0,20.0,6.608502560386678e-05,20,24.0
"(4, 7, 5)",0.0,17.0,0.0002613427077912203,30,24.0
"(4, 7, 6)",6.0,34.0,0.009911189361897391,5,34.0
"(4, 7, 6)",6.0,34.0,0.009911189361897391,10,34.0
"(4, 7, 6)",1.0,32.0,5.453241439168198e-06,15,34.0
"(4, 7, 6)",2.0,28.0,0.00026204798766723235,20,34.0
"(4, 7, 6)",0.0,22.0,2.6425387475462698e-05,30,34.0
"(4, 7, 7)",6.0,34.0,0.009911189361897391,5,34.0
"(4, 7, 7)",6.0,34.0,0.009911189361897391,10,34.0
"(4, 7, 7)",1.0,32.0,5.453241439168198e-06,15,34.0
"(4, 7, 7)",2.0,28.0,0.00026204798766723235,20,34.0
"(4, 7, 7)",0.0,22.0,2.6425387475462698e-05,30,34.0
"(5, 1, 1)",18.0,21.0,0.016484934398194484,15,25.0
"(5, 1, 1)",18.0,21.0,0.016484934398194484,20,25.0
"(5, 1, 1)",21.0,21.0,4.178906403852619e-05,30,25.0
"(5, 1, 3)",21.0,24.0,0.006011893552812232,15,28.0
"(5, 1, 3)",21.0,24.0,0.006011893552812232,20,28.0
"(5, 1, 3)",24.0,24.0,1.056665457173542e-05,30,28.0
"(5, 1, 5)",18.0,21.0,0.016484934398194484,15,25.0
"(5, 1, 5)",18.0,21.0,0.016484934398194484,20,25.0
"(5, 1, 5)",21.0,21.0,4.178906403852619e-05,30,25.0
"(5, 1, 7)",21.0,24.0,0.006011893552812232,15,28.0
"(5, 1, 7)",21.0,24.0,0.006011893552812232,20,28.0
"(5, 1, 7)",24.0,24.0,1.056665457173542e-05,30,28.0
"(5, 3, 1)",20.0,23.0,0.00845540133136828,15,27.0
"(5, 3, 1)",20.0,23.0,0.00845540133136828,20,27.0
"(5, 3, 1)",23.0,23.0,1.6710120546315935e-05,30,27.0
"(5, 3, 3)",25.0,30.0,0.01077060086306573,15,35.0
"(5, 3, 3)",25.0,30.0,0.01077060086306573,20,35.0
"(5, 3, 3)",27.0,29.0,0.00017680043967313957,30,35.0
"(5, 3, 5)",23.0,26.0,0.003000745253918872,30,31.0
"(5, 3, 7)",27.0,32.0,0.005865820491189636,30,39.0
"(5, 4, 2)",6.0,6.0,0.03952199104714706,1,6.0
"(5, 4, 3)",6.0,6.0,0.03952199104714706,1,6.0
"(5, 4, 4)",2.0,20.0,0.005563636611966738,5,20.0
"(5, 4, 4)",1.0,20.0,0.0008729293960723858,10,20.0
"(5, 4, 4)",0.0,20.0,6.608502560386678e-05,15,20.0
"(5, 4, 4)",0.0,16.0,0.00041327091798290647,20,20.0
"(5, 4, 4)",0.0,14.0,0.0010333215625969077,30,20.0
"(5, 4, 5)",2.0,20.0,0.005563636611966738,5,20.0
"(5, 4, 5)",1.0,20.0,0.0008729293960723858,10,20.0
"(5, 4, 5)",0.0,20.0,6.608502560386678e-05,15,20.0
"(5, 4, 5)",0.0,16.0,0.00041327091798290647,20,20.0
"(5, 4, 5)",0.0,14.0,0.0010333215625969077,30,20.0
"(5, 4, 6)",5.0,26.0,0.03413193866787481,5,26.0
"(5, 4, 6)",3.0,26.0,0.0030007452539188733,10,26.0
"(5, 4, 6)",0.0,25.0,6.681827637683693e-06,15,26.0
"(5, 4, 6)",1.0,21.0,0.000576300218476019,20,26.0
"(5, 4, 6)",0.0,17.0,0.0002613427077912203,30,26.0
"(5, 4, 7)",5.0,26.0,0.03413193866787481,5,26.0
"(5, 4, 7)",3.0,26.0,0.0030007452539188733,10,26.0
"(5, 4, 7)",0.0,25.0,6.681827637683693e-06,15,26.0
"(5, 4, 7)",1.0,21.0,0.000576300218476019,20,26.0
"(5, 4, 7)",0.0,17.0,0.0002613427077912203,30,26.0
"(5, 5, 1)",18.0,21.0,0.016484934398194484,15,25.0
"(5, 5, 1)",18.0,21.0,0.016484934398194484,20,25.0
"(5, 5, 1)",21.0,21.0,4.178906403852619e-05,30,25.0
"(5, 5, 3)",24.0,27.0,0.00210777654265312,30,34.0
"(5, 5, 4)",2.0,20.0,0.005563636611966738,5,20.0
"(5, 5, 4)",1.0,20.0,0.0008729293960723858,10,20.0
"(5, 5, 4)",0.0,20.0,6.608502560386678e-05,15,20.0
"(5, 5, 4)",0.0,16.0,0.00041327091798290647,20,20.0
"(5, 5, 4)",0.0,14.0,0.0010333215625969077,30,20.0
"(5, 5, 6)",6.0,29.0,0.03899012814310684,5,29.0
"(5, 5, 6)",6.0,29.0,0.03899012814310684,10,29.0
"(5, 5, 6)",3.0,28.0,0.0014753423698051805,15,29.0
"(5, 5, 6)",4.0,24.0,0.021283817168787602,20,29.0
"(5, 5, 6)",3.0,20.0,0.02283248643013562,30,29.0
"(5, 6, 4)",2.0,24.0,0.0012356935903061225,5,24.0
"(5, 6, 4)",2.0,24.0,0.0012356935903061225,10,24.0
"(5, 6, 4)",0.0,24.0,1.056665457173542e-05,15,24.0
"(5, 6, 4)",0.0,20.0,6.608502560386678e-05,20,24.0
"(5, 6, 4)",0.0,17.0,0.0002613427077912203,30,24.0
"(5, 6, 5)",3.0,26.0,0.0030007452539188733,5,26.0
"(5, 6, 5)",4.0,26.0,0.011473485239964427,10,26.0
"(5, 6, 5)",2.0,26.0,0.0005718699863668857,15,26.0
"(5, 6, 5)",2.0,22.0,0.0026396580540020372,20,26.0
"(5, 6, 5)",2.0,19.0,0.008030615157419436,30,26.0
"(5, 6, 6)",7.0,35.0,0.020226174017216842,5,35.0
"(5, 6, 6)",7.0,35.0,0.020226174017216842,10,35.0
"(5, 6, 6)",2.0,33.0,3.594228202637023e-05,15,35.0
"(5, 6, 6)",3.0,29.0,0.0010292759196140657,20,35.0
"(5, 6, 6)",1.0,23.0,0.00024987652684583796,30,35.0
"(5, 6, 7)",8.0,37.0,0.029286700655971977,5,37.0
"(5, 6, 7)",4.0,35.0,0.0005716564018418367,15,37.0
"(5, 6, 7)",5.0,31.0,0.007967000846991645,20,37.0
"(5, 6, 7)",3.0,25.0,0.004255965992592287,30,37.0
"(5, 7, 1)",20.0,23.0,0.00845540133136828,15,27.0
"(5, 7, 1)",20.0,23.0,0.00845540133136828,20,27.0
"(5, 7, 1)",23.0,23.0,1.6710120546315935e-05,30,27.0
"(5, 7, 3)",27.0,32.0,0.005865820491189636,30,41.0
"(5, 7, 4)",2.0,24.0,0.0012356935903061225,5,24.0
"(5, 7, 4)",2.0,24.0,0.0012356935903061225,10,24.0
"(5, 7, 4)",0.0,24.0,1.056665457173542e-05,15,24.0
"(5, 7, 4)",0.0,20.0,6.608502560386678e-05,20,24.0
"(5, 7, 4)",0.0,17.0,0.0002613427077912203,30,24.0
"(5, 7, 6)",8.0,38.0,0.02287502163334691,5,38.0
"(5, 7, 6)",5.0,36.0,0.0016534527934766953,15,38.0
"(5, 7, 6)",6.0,32.0,0.01742231244810067,20,38.0
"(5, 7, 6)",4.0,26.0,0.011473485239964427,30,38.0
"(6, 2, 2)",1.0,11.0,0.03247577593790316,30,21.0
"(6, 2, 4)",0.0,7.0,0.025232054368863263,15,7.0
"(6, 2, 4)",0.0,7.0,0.025232054368863263,20,7.0
"(6, 2, 5)",0.0,8.0,0.016043844452498648,15,9.0
"(6, 2, 5)",0.0,8.0,0.016043844452498648,20,9.0
"(6, 2, 6)",1.0,16.0,0.004497184152203379,30,28.0
"(6, 2, 7)",2.0,17.0,0.01650625343989783,30,30.0
"(6, 3, 2)",1.0,11.0,0.03247577593790316,30,21.0
"(6, 3, 4)",0.0,7.0,0.025232054368863263,15,7.0
"(6, 3, 4)",0.0,7.0,0.025232054368863263,20,7.0
"(6, 3, 6)",1.0,16.0,0.004497184152203379,30,28.0
"(6, 4, 4)",3.0,25.0,0.004255965992592287,5,25.0
"(6, 4, 4)",1.0,25.0,0.0001076873279230286,10,25.0
"(6, 4, 4)",0.0,25.0,6.681827637683693e-06,15,25.0
"(6, 4, 4)",0.0,20.0,6.608502560386678e-05,20,25.0
"(6, 4, 4)",0.0,16.0,0.00041327091798290647,30,25.0
"(6, 4, 5)",3.0,25.0,0.004255965992592287,5,25.0
"(6, 4, 5)",1.0,25.0,0.0001076873279230286,10,25.0
"(6, 4, 5)",0.0,25.0,6.681827637683693e-06,15,25.0
"(6, 4, 5)",0.0,20.0,6.608502560386678e-05,20,25.0
"(6, 4, 5)",0.0,16.0,0.00041327091798290647,30,25.0
"(6, 4, 6)",4.0,33.0,0.001142067379971999,10,33.0
"(6, 4, 6)",2.0,32.0,5.36686896880656e-05,15,33.0
"(6, 4, 6)",2.0,27.0,0.0003875611996125377,20,33.0
"(6, 4, 6)",0.0,21.0,4.178906403852619e-05,30,33.0
"(6, 4, 7)",4.0,33.0,0.001142067379971999,10,33.0
"(6, 4, 7)",2.0,32.0,5.36686896880656e-05,15,33.0
"(6, 4, 7)",2.0,27.0,0.0003875611996125377,20,33.0
"(6, 4, 7)",0.0,21.0,4.178906403852619e-05,30,33.0
"(6, 5, 4)",3.0,25.0,0.004255965992592287,5,25.0
"(6, 5, 4)",1.0,25.0,0.0001076873279230286,10,25.0
"(6, 5, 4)",0.0,25.0,6.681827637683693e-06,15,25.0
"(6, 5, 4)",0.0,20.0,6.608502560386678e-05,20,25.0
"(6, 5, 4)",0.0,16.0,0.00041327091798290647,30,25.0
"(6, 5, 5)",5.0,28.0,0.019389281034604765,5,29.0
"(6, 5, 5)",3.0,28.0,0.0014753423698051805,10,29.0
"(6, 5, 5)",3.0,28.0,0.0014753423698051805,15,29.0
"(6, 5, 5)",3.0,23.0,0.008455401331368283,20,29.0
"(6, 5, 5)",3.0,19.0,0.03143339174622447,30,29.0
"(6, 5, 6)",4.0,33.0,0.001142067379971999,10,33.0
"(6, 5, 6)",2.0,32.0,5.36686896880656e-05,15,33.0
