pattern,numerator,denominator,power,time frame,occurred
"(7, 4, 2, 4)",22.0,80.0,0.044505713502615486,60,80.0
"(7, 4, 2, 4)",21.0,80.0,0.026035286032954994,240,80.0
"(7, 4, 2, 5)",22.0,80.0,0.044505713502615486,60,80.0
"(7, 4, 2, 5)",21.0,80.0,0.026035286032954994,240,80.0
"(7, 4, 3, 4)",22.0,80.0,0.044505713502615486,60,80.0
"(7, 4, 3, 4)",21.0,80.0,0.026035286032954994,240,80.0
"(7, 4, 3, 5)",22.0,80.0,0.044505713502615486,60,80.0
"(7, 4, 3, 5)",21.0,80.0,0.026035286032954994,240,80.0
"(7, 5, 2, 4)",22.0,80.0,0.044505713502615486,60,80.0
"(7, 5, 2, 4)",21.0,80.0,0.026035286032954994,240,80.0
"(7, 5, 3, 4)",22.0,80.0,0.044505713502615486,60,80.0
"(7, 5, 3, 4)",21.0,80.0,0.026035286032954994,240,80.0
"(7, 6, 2, 4)",87.0,285.0,0.01435474423971554,300,285.0
"(7, 6, 3, 4)",87.0,285.0,0.01435474423971554,300,285.0
"(7, 7, 2, 4)",87.0,285.0,0.01435474423971554,300,285.0
"(7, 7, 3, 4)",87.0,285.0,0.01435474423971554,300,285.0
"(1, 2, 3, 1, 2)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 2, 3, 1, 6)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 2, 3, 2, 1)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 2, 3, 2, 5)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 2, 3, 3, 1)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 2, 3, 3, 5)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 2, 3, 5, 2)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 2, 3, 5, 6)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 2, 3, 6, 1)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 2, 3, 6, 5)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 2, 3, 7, 1)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 2, 3, 7, 5)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 2, 7, 1, 2)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 2, 7, 1, 6)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 2, 7, 2, 1)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 2, 7, 2, 5)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 2, 7, 3, 1)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 2, 7, 3, 5)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 2, 7, 5, 2)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 2, 7, 5, 6)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 2, 7, 6, 1)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 2, 7, 6, 5)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 2, 7, 7, 1)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 2, 7, 7, 5)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 3, 2, 2, 1)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 3, 2, 2, 5)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 3, 2, 3, 1)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 3, 2, 3, 5)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 3, 2, 6, 1)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 3, 2, 6, 5)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 3, 2, 7, 1)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 3, 2, 7, 5)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 3, 6, 2, 1)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 3, 6, 2, 5)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 3, 6, 3, 1)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 3, 6, 3, 5)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 3, 6, 6, 1)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 3, 6, 6, 5)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 3, 6, 7, 1)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 3, 6, 7, 5)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 6, 3, 1, 2)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 6, 3, 1, 6)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 6, 3, 2, 1)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 6, 3, 2, 5)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 6, 3, 3, 1)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 6, 3, 3, 5)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 6, 3, 5, 2)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 6, 3, 5, 6)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 6, 3, 6, 1)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 6, 3, 6, 5)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 6, 3, 7, 1)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 6, 3, 7, 5)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 6, 7, 1, 2)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 6, 7, 1, 6)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 6, 7, 2, 1)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 6, 7, 2, 5)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 6, 7, 3, 1)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 6, 7, 3, 5)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 6, 7, 5, 2)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 6, 7, 5, 6)",14.0,16.0,0.023481460072180015,15,16.0
"(1, 6, 7, 6, 1)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 6, 7, 6, 5)",18.0,22.0,0.03856590681803681,1440,22.0
"(1, 6, 7, 7, 1)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 6, 7, 7, 5)",64.0,85.0,0.010250171217037286,1440,85.0
"(1, 7, 2, 2, 1)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 7, 2, 2, 5)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 7, 2, 3, 1)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 7, 2, 3, 5)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 7, 2, 6, 1)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 7, 2, 6, 5)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 7, 2, 7, 1)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 7, 2, 7, 5)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 7, 6, 2, 1)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 7, 6, 2, 5)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 7, 6, 3, 1)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 7, 6, 3, 5)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 7, 6, 6, 1)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 7, 6, 6, 5)",33.0,43.0,0.034699748613782874,1440,43.0
"(1, 7, 6, 7, 1)",73.0,101.0,0.030362738523960098,1440,101.0
"(1, 7, 6, 7, 5)",73.0,101.0,0.030362738523960098,1440,101.0
"(2, 1, 2, 1, 3)",16.0,19.0,0.03143339174622448,1440,19.0
"(2, 1, 2, 1, 7)",16.0,19.0,0.03143339174622448,1440,19.0
"(2, 1, 2, 5, 3)",16.0,19.0,0.03143339174622448,1440,19.0
"(2, 1, 2, 5, 7)",16.0,19.0,0.03143339174622448,1440,19.0
"(2, 1, 6, 1, 3)",16.0,19.0,0.03143339174622448,1440,19.0
"(2, 1, 6, 1, 7)",16.0,19.0,0.03143339174622448,1440,19.0
"(2, 1, 6, 5, 3)",16.0,19.0,0.03143339174622448,1440,19.0
"(2, 1, 6, 5, 7)",16.0,19.0,0.03143339174622448,1440,19.0
"(2, 2, 4, 2, 4)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 2, 4, 2, 5)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 2, 4, 3, 4)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 2, 4, 3, 5)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 2, 4, 4, 2)",4.0,24.0,0.021283817168787602,300,24.0
"(2, 2, 4, 4, 3)",4.0,24.0,0.021283817168787602,300,24.0
"(2, 2, 4, 5, 2)",4.0,24.0,0.021283817168787602,300,24.0
"(2, 2, 4, 5, 3)",4.0,24.0,0.021283817168787602,300,24.0
"(2, 2, 4, 6, 2)",14.0,58.0,0.023495665417135415,300,58.0
"(2, 2, 4, 6, 3)",14.0,58.0,0.023495665417135415,300,58.0
"(2, 2, 4, 7, 2)",14.0,58.0,0.023495665417135415,300,58.0
"(2, 2, 4, 7, 3)",14.0,58.0,0.023495665417135415,300,58.0
"(2, 2, 5, 2, 4)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 2, 5, 3, 4)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 2, 5, 4, 2)",4.0,24.0,0.021283817168787602,300,24.0
"(2, 2, 5, 4, 3)",4.0,24.0,0.021283817168787602,300,24.0
"(2, 2, 6, 4, 2)",16.0,70.0,0.007483448291197533,300,70.0
"(2, 2, 6, 4, 3)",16.0,70.0,0.007483448291197533,300,70.0
"(2, 2, 7, 4, 2)",16.0,70.0,0.007483448291197533,300,70.0
"(2, 2, 7, 4, 3)",16.0,70.0,0.007483448291197533,300,70.0
"(2, 3, 4, 2, 4)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 3, 4, 2, 5)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 3, 4, 3, 4)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 3, 4, 3, 5)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 3, 4, 4, 2)",4.0,24.0,0.021283817168787602,300,24.0
"(2, 3, 4, 4, 3)",4.0,24.0,0.021283817168787602,300,24.0
"(2, 3, 4, 5, 2)",4.0,24.0,0.021283817168787602,300,24.0
"(2, 3, 4, 5, 3)",4.0,24.0,0.021283817168787602,300,24.0
"(2, 3, 4, 6, 2)",14.0,58.0,0.023495665417135415,300,58.0
"(2, 3, 4, 6, 3)",14.0,58.0,0.023495665417135415,300,58.0
"(2, 3, 4, 7, 2)",14.0,58.0,0.023495665417135415,300,58.0
"(2, 3, 4, 7, 3)",14.0,58.0,0.023495665417135415,300,58.0
"(2, 3, 5, 2, 4)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 3, 5, 3, 4)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 3, 5, 4, 2)",4.0,24.0,0.021283817168787602,300,24.0
"(2, 3, 5, 4, 3)",4.0,24.0,0.021283817168787602,300,24.0
"(2, 3, 6, 4, 2)",16.0,70.0,0.007483448291197533,300,70.0
"(2, 3, 6, 4, 3)",16.0,70.0,0.007483448291197533,300,70.0
"(2, 3, 7, 4, 2)",16.0,70.0,0.007483448291197533,300,70.0
"(2, 3, 7, 4, 3)",16.0,70.0,0.007483448291197533,300,70.0
"(2, 4, 2, 4, 4)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 4, 2, 4, 4)",3.0,19.0,0.03143339174622447,240,19.0
"(2, 4, 2, 4, 4)",3.0,19.0,0.03143339174622447,300,19.0
"(2, 4, 2, 4, 5)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 4, 2, 4, 5)",3.0,19.0,0.03143339174622447,240,19.0
"(2, 4, 2, 4, 5)",3.0,19.0,0.03143339174622447,300,19.0
"(2, 4, 2, 4, 6)",4.0,23.0,0.028740845096735166,60,23.0
"(2, 4, 2, 4, 7)",4.0,23.0,0.028740845096735166,60,23.0
"(2, 4, 2, 5, 4)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 4, 2, 5, 4)",3.0,19.0,0.03143339174622447,240,19.0
"(2, 4, 2, 5, 4)",3.0,19.0,0.03143339174622447,300,19.0
"(2, 4, 2, 5, 5)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 4, 2, 5, 5)",3.0,19.0,0.03143339174622447,240,19.0
"(2, 4, 2, 5, 5)",3.0,19.0,0.03143339174622447,300,19.0
"(2, 4, 2, 5, 6)",4.0,23.0,0.028740845096735166,60,23.0
"(2, 4, 2, 5, 7)",4.0,23.0,0.028740845096735166,60,23.0
"(2, 4, 2, 6, 4)",5.0,26.0,0.03413193866787481,300,26.0
"(2, 4, 2, 6, 5)",5.0,26.0,0.03413193866787481,300,26.0
"(2, 4, 2, 7, 4)",5.0,26.0,0.03413193866787481,300,26.0
"(2, 4, 2, 7, 5)",5.0,26.0,0.03413193866787481,300,26.0
"(2, 4, 3, 4, 4)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 4, 3, 4, 4)",3.0,19.0,0.03143339174622447,240,19.0
"(2, 4, 3, 4, 4)",3.0,19.0,0.03143339174622447,300,19.0
"(2, 4, 3, 4, 5)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 4, 3, 4, 5)",3.0,19.0,0.03143339174622447,240,19.0
"(2, 4, 3, 4, 5)",3.0,19.0,0.03143339174622447,300,19.0
"(2, 4, 3, 4, 6)",4.0,23.0,0.028740845096735166,60,23.0
"(2, 4, 3, 4, 7)",4.0,23.0,0.028740845096735166,60,23.0
"(2, 4, 3, 5, 4)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 4, 3, 5, 4)",3.0,19.0,0.03143339174622447,240,19.0
"(2, 4, 3, 5, 4)",3.0,19.0,0.03143339174622447,300,19.0
"(2, 4, 3, 5, 5)",3.0,19.0,0.03143339174622447,60,19.0
"(2, 4, 3, 5, 5)",3.0,19.0,0.03143339174622447,240,19.0
"(2, 4, 3, 5, 5)",3.0,19.0,0.03143339174622447,300,19.0
"(2, 4, 3, 5, 6)",4.0,23.0,0.028740845096735166,60,23.0
"(2, 4, 3, 5, 7)",4.0,23.0,0.028740845096735166,60,23.0
"(2, 4, 3, 6, 4)",5.0,26.0,0.03413193866787481,300,26.0
"(2, 4, 3, 6, 5)",5.0,26.0,0.03413193866787481,300,26.0
"(2, 4, 3, 7, 4)",5.0,26.0,0.03413193866787481,300,26.0
"(2, 4, 3, 7, 5)",5.0,26.0,0.03413193866787481,300,26.0
"(2, 4, 4, 2, 2)",3.0,22.0,0.011836308625596117,300,22.0
"(2, 4, 4, 2, 3)",3.0,22.0,0.011836308625596117,300,22.0
"(2, 4, 4, 2, 4)",0.0,7.0,0.025232054368863263,240,7.0
